Generation, Worst, Lower Quartile, Mean, Median, Upper Quartile, Best, Median Fitness
975, 0.3, 0.525, 0.586875, 0.575, 0.65, 0.8, 23.907189129683495
976, 0.4, 0.55, 0.596125, 0.6, 0.65, 0.825, 24.80182929388613
977, 0.375, 0.525, 0.57975, 0.575, 0.625, 0.9, 23.71708490935427
978, 0.35, 0.525, 0.5865, 0.6, 0.65, 0.775, 24.507989517144843
979, 0.4, 0.525, 0.5940000000000001, 0.6, 0.65, 0.8, 24.859545799174036
980, 0.35, 0.525, 0.586875, 0.6, 0.65, 0.8, 24.642909387559612
981, 0.375, 0.525, 0.592625, 0.6, 0.65, 0.8, 24.66901823717954
982, 0.3, 0.55, 0.5862499999999999, 0.575, 0.65, 0.8, 23.899043171634943
983, 0.4, 0.525, 0.588125, 0.575, 0.65, 0.8, 23.95727345894709
984, 0.375, 0.525, 0.589125, 0.6, 0.65, 0.85, 24.58801674614124
985, 0.4, 0.525, 0.5934999999999999, 0.6, 0.65, 0.9, 24.702988733639025
986, 0.35, 0.525, 0.588125, 0.6, 0.65, 0.775, 24.69556711555923
987, 0.35, 0.525, 0.59275, 0.6, 0.65, 0.825, 24.628067160215146
988, 0.375, 0.525, 0.589375, 0.6, 0.65, 0.825, 24.677864877060884
989, 0.35, 0.55, 0.599, 0.6, 0.65, 0.8, 24.890647927743615
990, 0.35, 0.525, 0.6035, 0.6, 0.675, 0.8, 24.82200725063646
991, 0.4, 0.55, 0.6056250000000001, 0.6, 0.65, 0.825, 24.86788372157234
992, 0.35, 0.55, 0.61025, 0.6, 0.675, 0.95, 24.986384430625122
993, 0.35, 0.55, 0.61875, 0.625, 0.675, 0.85, 25.647068122762455
994, 0.375, 0.55, 0.606375, 0.625, 0.675, 0.8, 25.68065719411608
995, 0.375, 0.55, 0.6174999999999999, 0.625, 0.675, 0.825, 25.735504745215867
996, 0.375, 0.55, 0.609875, 0.6, 0.675, 0.85, 24.86625268219659
997, 0.3, 0.55, 0.6018749999999999, 0.6, 0.675, 0.825, 24.900338151901195
998, 0.35, 0.55, 0.6128750000000001, 0.625, 0.675, 0.85, 25.72219068621342
999, 0.325, 0.55, 0.611625, 0.6, 0.675, 0.825, 24.866627279447943
